id,source,comment,sentiment
43161,vaahaka.com,"ހެހެހެ އެކަން ވެސް ވީކަމަށް ބަލަމާ ދޯ. 🙂 ޝުކުރިއްޔާ 🙂

    
    
                           
                    
    1",1
43164,vaahaka.com,"ޝުކުރިއްޔާ 🙂

    
    
                           
                    
    1",1
43204,vaahaka.com,"ކުޑޭ އެއް ނުފެނެ&#8230;😂😂😂😂",2
43216,vaahaka.com,ޔޫ ނުދަން ދޯ.. އުންއާ އަޝްއާ އައިިޝާއާ ދޯ މިއުޅެނީ,2
43217,vaahaka.com,"އައިޝާ ނަމްބރ ފޮނުވާ&#8230;.",2
43222,vaahaka.com,އަހަރެންނަށް ކައިރިތަ ތި އެހީ؟؟😅😅😕🤨,2
43239,vaahaka.com,ގައިޒް ޕްލީޒް ރުޅިނާއްނައްޗޭ 🙏🙏🙏😥😥,2
43288,vaahaka.com,ސޮރީ ލޭޓް ވީމަ..😥😥😅,2
43353,vaahaka.com,އޯކޭ.. ގުޑް ނައިޓް ޔާޝް,1
43405,vaahaka.com,"ވަރަށް ސަޅި.😊😊😘😘

    
    
                           
                    
    10",1
43415,vaahaka.com,މަވެސް ބޭނުން,2
43424,vaahaka.com,ސޮރީ ކިއުންތެރިއެއް 💞😅😅,1
43474,vaahaka.com,ވަރަށް ކުޑަކޮށް,2
43567,vaahaka.com,"މި ވާހަކަ އެއްކޮން ކީން..މި ވަރަށް ރީތި ވާހަކަ އެއް☺☺

    
    
                           
                    
    3",1
43613,vaahaka.com,އޯކޭ.. ފޯނު ޗާޖެއް ނުދާނެ ހަމަ ގައިމުވެސް..🤣🤣😂😂,2
43628,vaahaka.com,"ޝުކުރިއްޔާ ގާރލް💝🌸

    
    
                           
                    
    1",1
43633,vaahaka.com,ކިހިނެއްވީ,2
43634,vaahaka.com,އޯކޭ.. ޔޫ އަރ އޯލްސޯ ގުޑް 🤣🤣😅😅,1
43712,vaahaka.com,ޕްރައިވެޓް އިންސްޓަގްރާމް އައިޑީ އެއް ޔާޝްގެ އިންނާނީ,2
43723,vaahaka.com,"ހާދަ ކުރޭ. ދެން އިންނަ ބައި ދިގު ކޮށް ގެނެސްދޭނެ ކަމަށް އުއްމީދުކުރަން. 🙂

    
    
                           
                    
    8    

    
                        
                    
    1",2
43724,vaahaka.com,ދެން ކީ ކުރަންވީ,2
43738,vaahaka.com,އެއޮތީ ވޯކާގެ ނަމްބަރ 😟😟😟😕😕,2
43753,vaahaka.com,"ކަލޯ ގަދަ&#8230; ހެހެ&#8230; ތިހެން ނަމްބަރު ލިޔުނީމަ މިތާ ތިބި އެންމެން މެސެޖް ކުރާނެ&#8230;😂😂😂😂😂😂",2
43798,vaahaka.com,ލައްބަ,1
43832,vaahaka.com,😭😭,0
43833,vaahaka.com,"އާ&#8230;😂😂😂😂😂😂😂",2
43856,vaahaka.com,އަހަރެން އެބަ ހުރިން.. ބަޓް ބޭޑް ނިއުސް..😅😅😅😅😅😅😅😁😁,2
43857,vaahaka.com,މަ ދަނީ,2
43859,vaahaka.com,"ކޮބާތަ ކުދިން ކުދިން

    
    
                           
                    
    1",2
43865,vaahaka.com,"ހުކުރު ނުނިމެނީތަ، ހާދަ ލަހޭ
ބްލެކް ހޫޑީ
މިތާ ހިގާ ލަވް ސްޓޯރީ ތަށް ވާހަކައެއްގެ ސިފައިގަ ގެނެސްދެއްޗެ

    
    
                           
                    
    1",2
43872,vaahaka.com,"ތެންކިއު ނޯވަން💖💖🥰🥰😊⁦☺️⁩⁦☺️⁩

    
    
                           
                    
    1",1
43878,vaahaka.com,"ގާލް އެއް ކަންނޭގެ މީ..

    
    
                           
                    
    2",2
43881,vaahaka.com,"ޝުކުރިއްޔާ ނޫނޫ..💖💖🥰🥰😊😊

    
    
                           
                    
    1",1
43883,vaahaka.com,"ވަރަށް ރީތި ވާހަކައެއް

    
    
                           
                    
    2",1
43895,vaahaka.com,ޔާޝް ވެސް ދިޔައީތަ؟؟😌😌😕,2
43909,vaahaka.com,ޔާާ.. އަހަރެން ދެރައެއް ނުވަން😁😁,2
43921,vaahaka.com,އޯވްް.. ނަންވެސް ޖެހިނަމަނުން..؟؟😕😕😕😕,2
43928,vaahaka.com,ޔޫ ބުނީމެއްނު އަހަރެން ވެސް 9 ހޭ.. އެހެންވެ އަހާލިީ އޭޖް ތޯ ނޫނީ ގްރޭޑްތޯ.😅😅,2
43950,vaahaka.com,ދެން..؟؟😅😅😅,2
43965,vaahaka.com,"މަ ދޯ ބޮޑު ވާނީ

    
    
                           
                    
    2",2
43985,vaahaka.com,"ތީނަ ދަނީ ދޯ&#8230;😁😁😁",2
43993,vaahaka.com,"ގްރޭޓް&#8230;.👏👏👏👏",1
44005,vaahaka.com,އެންމެން ނުތިބެންޔާ އަހަރެން ވެސް މި ދަނީ😁😁😁😁,2
44042,vaahaka.com,"ގުޑް ކުޑޭ&#8230; ދެން އަޝް އޯ؟؟😁😁😁😕",2
44135,vaahaka.com,"ޔާޝް އައި ވާހަކަ އުން ކައިރީގަ ބުނީ&#8230;. ނޯޓް ޔޫ ސަމްވަން 😂😂",2
44176,vaahaka.com,"އޯހް.. މީ ޓޫ😌😌😌😁

    
    
                           
                    
    1",2
44192,vaahaka.com,ނިދާބަލަ,2
44246,vaahaka.com,"ނޫނޭ&#8230; ސްނެޕް ބޯއީ ނުލާ ދެން ތިބި ކުދިންނަށް.. ހައްހައްހައްހާ",2
44270,vaahaka.com,"ވަރަށް މިސް ވާނެ ތިހުރިހާ އެންމެންދެކެ.. ލަވް ޔޫ އޯލް&#8230;  ބާއި⁦♥️⁩⁦♥️⁩👋👋

    
    
                           
                    
    1",1
44312,vaahaka.com,"މަށެއް ނުލައްވާނަން ތަ؟؟ މަ ސިންގަލް އޭ&#8230; މަ އަދި އަލަށް ވެސް މީހަކާ ރައްޓެހި ނުވަން..

    
    
                           
                    
    1",2
44346,vaahaka.com,"އަމް.. ހައު އެބައުޓް ވައިބަރ🤔🤔🤔

    
    
                           
                    
    2",2
44385,vaahaka.com,"އިބުރަތްތެރި ރީތި ވާހަކައެއް!

    
    
                           
                    
    3",1
44415,vaahaka.com,ކޮން ވާހަކައެއް..😕😕😕,2
44423,vaahaka.com,"ޓްރެއިލަރ ވަރަށް ރީތި… ހީވަނީ މި ވާހަކަ ރީތި ވާނެހެން..މާޝާ ﷲ&#8230; 🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤

    
    
                           
                    
    1",1
44435,vaahaka.com,"ތެންކިއު.. ކޮބާތަ އަވްނީ ވާހަކަ.. މިހާރު ވަރަށް ކިޔާ ހިތުން މިހުރީ..💖💖⁦☺️⁩⁦☺️⁩⁦☺️⁩😊🥰🥰

    
    
                           
                    
    2",2
44442,vaahaka.com,"ބާއި ލަވް ޔޫ ސޯ މަޗް

    
    
                           
                    
    1",1
44451,vaahaka.com,"ބްރާވޯ..🤭😆😆😆😆😂😂😂😂😂🤣🤣🤣🤣🤣🤣👏👏

    
    
                           
                    
    1",1
44455,vaahaka.com,"ޔާ&#8230;😂😂",2
44486,vaahaka.com,އަޅޭ.. ލޮލަށް ނުވެއް ފެނި ތިޔަ އެއްބަސްވީ..😌😌😌,2
44492,vaahaka.com,ގާލް އެއްތަ އަނެއްކާ؟؟😅😅😅,2
44496,vaahaka.com,"ޔާ.. އެކަމް.. ފަސްޓް ބަލަންވީ އެއީ ގާލް އެއްތޯ؟؟😅😅😁😂

    
    
                           
                    
    1",2
44501,vaahaka.com,"ނޮޓް މީ.. ސްނެޕް ބޯއި&#8230; 😁😁😁",1
44515,vaahaka.com,"ހެލޯ&#8230;😝😁😁",2
44536,vaahaka.com,ހީހީ ހަލާކު ސްނެޕް ގާލް އެހެން ނުހަދާ,2
44548,vaahaka.com,"ވަރަށް ސަޅި

    
    
                           
                    
    1",1
44558,vaahaka.com,"ވ.ވ.ވަރަށް ސަޅި މި ބައި ވެސް⁦⁦⁦🌹
ދެން އިން ބަޔަށް ވެސް އިންތިޒާރު ކުރާނަން⁦❤️⁩⁦❤️⁩

    
    
                           
                    
    3",1
44580,vaahaka.com,"އަސްލުވެސް&#8230;😌😁",2
44600,vaahaka.com,"މި ވާހަކައިގެ ހުރިހައިބައެށް ވަރަށް ރީތި ⁦❤️⁩🖤⁦❤️⁩

    
    
                           
                    
    1",1
44638,vaahaka.com,😌😌😁😁😁,2
44686,vaahaka.com,ކޮބާހޭ އަނެއް ޕާރޱް,2
44689,vaahaka.com,"މި ވާހަކައިގެ އަނެއް ބައި ކޮބާތަ

    
    
                           
                    
    1",2
44699,vaahaka.com,"ޝުކުރިއްޔާ ގާރލް💓💓
ކޮމެންޓް ނުކުރިޔަސް ވާހަކަތައް ކީކަން އެނގުނީމަ ވަރަށް އުފާވެއްޖެ♥️♥️
އެންޑް ނޯ ނީޑް ޓު ބީ ސޮރީ😉🌺

    
    
                           
                    
    5",1
44708,vaahaka.com,"ޝުކުރިއްޔާ ފައިހާ❤️🥀

    
    
                           
                    
    3",1
44716,vaahaka.com,"ވާހަކަ ރީތި ވެގެންނެއް ނޫން ދޯ&#8230; ބްލެކް ހޫޑީ ލިޔާ ވާހަކަ އެއް ވީމަ&#8230; ބްލެކް ހޫޑީ އާ އަޅައިގަނެ އެ އުޅެނީ&#8230; ޔަގީން ބްލެކް ހޫޑީ ފެނުނަސް ފާހަގަ ކުރަންވެސް ނޭނގޭނެ ތޯއްޗެއް..

    
    
                           
                    
    10",2
44717,vaahaka.com,"އަފާ ތީ ހަމަ ބެސްޓު
ވަރަށް ރީތި މާޝާﷲ 💜
ބީ މައި ފްރެންޑް ޕލސ

    
    
                           
                    
    5",1
44750,vaahaka.com,"ވަރަށް ބޮޑު އިބުރަތެއް ހާސިލްވާ ވާހާކާއެއް

    
    
                           
                    
    5    

    
                        
                    
    1",1
44759,vaahaka.com,"ހެހެ&#8230; ހީވެސް ވެއްޖެޔޭ&#8230; މީވެސް ހަމަ ކްރާފްޓް ކޭމްޕްގަ އުޅުނު ކުއްޖެއް. ތި ސައިޓާ ޖެހިގެން އިން ސައޓުގަ އުޅުނީވެސް. ނައިސް ޓު މީޓް ޔޫ ޓޫ

    
    
                           
                    
    3",2
44809,vaahaka.com,"ހެހެހެ.. ޔާ.. ކިހިނެއް އެގުނީ.. ނައިސް ޓުމީޓުޔޫ😅😉👋🏻

    
    
                           
                    
    3",1
44832,vaahaka.com,"މިހިތަށް އަރަނީ ކޮންކަމަކާހޭ ސަމީރު މަންމަ މިހާރުޅިއެެއް މިއަންނަނީ؟

    
    
                           
                    
    1",2
44842,vaahaka.com,"ޔުމްނު!!
ހާސްފަށުން ޝުކުރިއްޔާ.
ވަރަށް ހިތްގައިމު ކޮމެންޓެއް ޔުމްނުގެ ފަރާތުން ލިބިފައިނީމަ. ވަރަށް ބޮޑަށް އުފާވެއްޖެ.
އަބަދުވެސް އަޅުގަނޑުގެ ވާހަކައަށް ކޮންމެސް ސިފައެއްގަ ޚިޔާލެއް ހުށައަޅާލާނެކަމަށް އިންމީދުކުރަން.
ވާހަކައަށްް އިންތިޒާރު ކުރަމުންދާތީ ވަރަށް އުފާވޭ

    
    
                           
                    
    1",1
44850,vaahaka.com,"ބުންނަވީ ތަ ހަަމަ އަސްލަށްވެސް؟؟

    
    
                           
                    
    4",2
44854,vaahaka.com,"ވާހަކަ ވަރަށް ރީތި🖤🖤💓💓💜💚💙❤️💚💛💜🖤🖤💛💚💚💙💙💚💛💜💜🖤💚💙❤️💚💛💜💜🖤

    
    
                           
                    
    1",1
44877,vaahaka.com,"ޝުކުރިއްޔާ 💙❄️

    
    
                           
                    
    2",1
44885,vaahaka.com,"ޝުކުރިއްޔާ ރޭޗަލް💚🍀

    
    
                           
                    
    2    

    
                        
                    
    1",1
44891,vaahaka.com,"އޭރިއަލް ތެންކިޔޫ⁦❤️⁩ ވަކި 18+ އަކަށް ނޫން.😊

    
    
                           
                    
    2",1
44923,vaahaka.com,"ޕުޝް އަޕްސް ވެސް ހަދަން ދޯ
އެހެންވީ މާ ވަރަށް ފިޓް ވާނެތާ ދޯ😂
ވަރަށް ރީތި  އިންގޭ މި ބައިވެސް😍😘☺

    
    
                           
                    
    6    

    
                        
                    
    4",1
44928,vaahaka.com,"މި ކޮމެންޓްތައް ކިޔާފަ ހަމަ ހީހީ ހަލާކު&#8230;..🤣🤣🤣🤣

    
    
                           
                    
    4",2
44955,vaahaka.com,"ހޭސް އެ ޗާންސް ޓު އިމްޕްރޫވް

    
    
                           
                    
    2    

    
                        
                    
    2",2
44961,vaahaka.com,"އަޅުގަނޑެއް ނޫން އެނޮނިމަސް ގޮތުގަ ކޮމެންޓް ކޮއްފައެއިނީއެއް&#8230;.

    
    
                           
                    
    1",2
44972,vaahaka.com,"އުޕްސް&#8230; ސޮޮރީ ނަން އޮޅުނީ&#8230; ހެހެ މައި ބޭޑް ؛) ރާޔާވެސް ވަރަށް އުފާވެއްޖެ ނަފޫ  ކަހަލަ އޯތާރ އަކާ ދިމާވީތީ&#8230; އަނެއް ވާހަކަ ސަބްމިޓް ކުރީތަ؟ ކާންޓް ވެއިޓް ފޯ އިޓް! ވިލް ޝުއަރލީ ރީޑް އިޓް 🙂

    
    
                           
                    
    1",1
44980,vaahaka.com,"ވާހަކަ ވަރަށް ރީތި😍😍މާޝާ ﷲ 😍😍 ދެންއޮތް ބައި ދިގުކޮށް ލަޗޭ&#8230; ☺️☺️ ވެއިޓިން 4 ދަ ނެކްސްޓް☺️☺️

    
    
                           
                    
    4    

    
                        
                    
    1",1
44988,vaahaka.com,"ވަރަށް ބޮޑަށް ޝުކުރިއްޔާ! 💓
އިތުރު ވާހަކައެއް ލިޔުމާއިމެދު ވިސްނަމުން މިދަނީ&#8230;
💖💞💓💕",1
45002,vaahaka.com,"ތީ ހަމަ ގައިމުވެސް ޔޫން އެއް ނޫން&#8230;.
ޔޫންގެ އިންނާނެ އެކައުންޓެއް&#8230;.
😅😅

    
    
                           
                    
    1    

    
                        
                    
    6",2
45004,vaahaka.com,"މި ކިޔާފަ ހިނި އަންނަނީ&#8230;. ރުޅި އެއް ނާދެ&#8230;.
😅😂😅😂😅😂😅😂😅😂😅😂😅😂😅😂😅😂😅😅😂😂😂😂😂😂👍🏻

    
    
                           
                    
    4    

    
                        
                    
    5",2
45009,vaahaka.com,"މަ ވަރަށް ލޯބިވޭ ބްލެކް ހޫޑީ&#8230;.😘😘😘💙މަށައް ހީވާާ އެއްޗެއް ބުނަންތަ؟؟؟؟؟
ލަވަ ޖަހަމުން ނަށަމުން ބޯ ތަޅުވަމުން
ވާހަކަ ލިޔަމުން ލަވަ ކިޔަމުން އާހްހްްހް!!!!!!ހުރިހާ ކަމެއް އެއްފަހަރާ ކުރަންޏާ ތި ސިކުނޑީގެ ދުވަސް ދާނެެ ނޫންހޯ؟؟؟؟ލޯބިވާ އަންހެން ކުއްޖެއްގެ ހައިސިއްޔަތުން ބުނެލަން ބޭނުންވަނީ ކަމެއް ކުރަންޏާ ކުރަންވާނީ އެންމެ ކަމެކޭ&#8230;ހުރިހާ ކަމެއް އެއްފަހަރާ ނުުރާތި&#8230;&#8230;&#8230;&#8230;&#8230;ދެން އޮތް
ބައި ލިޔަންވާނީ ލަވަ އަޑު ނާހާ.
ތަންކޮޅެއް ދިގުކޮށް ލިޔައްޗޭ އިނގޭ&#8230;..މަށަށް ވަރަށް ރީތި މި ވާހަކަ
&#8221;ޒިވިލް&#8221;😘😘😘😘😘😘😘😘😘
ބެސްޓް އޮފް ލަކް😘
ލަވް ފްރޮމް މީ ޓު ބްލެކް ހޫޑީ

    
    
                           
                    
    2    

    
                        
                    
    8",1
45021,vaahaka.com,"މަޑުން ހުރޭ

    
    
                           
                    
    4    

    
                        
                    
    7",0
45024,vaahaka.com,"ވާހަކަ ހަމަ ވވވވ ރީތި 💗💗💗

    
    
                           
                    
    2",1
45045,vaahaka.com,"ސަޅި ❤️

    
    
                           
                    
    6",1
45068,vaahaka.com,"ވާހަކަ އެހާ އެކްސައިޓިން އެއްނޫން. ހީވަނީ ޕްލޭންނުކޮށް ލިޔަންފެށި ވާހަކައެއްހެން 😐 އަބަދު ހުސް އެއް ގޮތެއް ވަނީ 😔 ނޯ ސަސްޕެންސް 😪 ޕްލޮޓް ކަޑަ 👎 ކަމޯން މޭން އަދި މިއައްވުރެ ސަޅިކޮށް ލިޔެވޭނެ ދިސް ވާހަކަ ހޭސް އެ ޗާންސް ޓު އިމްޕްރޫވް 💛 އަދި މަސައްކަތް ކޮއްފިއްޔާ ކިޔުންތެރިން ފޫހިނުވާނެ ގޮތަކަށް ގެނެސްދެވިދާނެ 😉 އަދި ޓްރައިއެއް ކޮއްލާ. 🙂

    
    
                           
                    
    1",0
45084,vaahaka.com,"ޥަރަށް ރީތި&#8230;.ކީޕް ގޮއިން&#8230;❤

    
    
                           
                    
    1    

    
                        
                    
    6",1
45127,vaahaka.com,ޝުކުރަން. ދެން އަންނަ ބައި އިންޝާ ﷲ ވަރަށް އަަވަހަށް ގެނެސް ދޭނަން,1
45141,vaahaka.com,"ވަރަށް ބޮޑަށް ޝުކުރިއްޔާ މެރެންޑާ😁. އިންޝާ ﷲ މާދަމާ އަޕް ކޮށްލާނަން 8 ވަނަ ބައި😊😍❤

    
    
                           
                    
    5",1
45178,vaahaka.com,"ވަރައް ރީތި ހަމަ ސާބަސް

    
    
                           
                    
    4",1
45213,vaahaka.com,"ވަރަށް ރީތި. ތަންކޮޅެއް ވާހަކަ ދިގުކޮއްލިނަމަ ވަރަށް ޕާފެކްޓްވާނެ. އަދި ލިޔާއިރު އެޕޯސްޓްރޮފީ ބޭނުން ކޮއްލަން ވާނެ. އެޕޯސްޓްރޮފީ ބޭނުން ނުކުރާތީ ވަރަށް އުނދަގޫ ކިޔަން… މިކަން ކަން ރަނގަޅު ކޮއްލާނެ ކަމަށް އުންމީދު ކުރަން… ގުޑްލަކް..
😍😍😍😍

    
    
                           
                    
    3",1
45252,vaahaka.com,"ވަރަށް ފުރިހަމަ..ގުޑް ޖޮބް ލަމް..❤️🇲🇻👮

    
    
                           
                    
    2",1
45287,vaahaka.com,"💚💚💚💚💚

    
    
                           
                    
    1",1
45328,vaahaka.com,"ޔެސް&#8230; ވަރަށް ރީތި މި ބައި ވެސް&#8230; ވަރަށް ވަރަށް ކަމުދޭ..😍😍 ކޮންމެ ދުވަހަކު ވެސް މަފީފް މި ވާހަކަ އަޕް ކޮށްދެންތަ ؟؟ އެންޑް ކިތައް އެޕިސޯޑް ހުރީ؟؟ ލަވް އިޓް އަ ލޮޓް&#8230;..⁦✌️⁩😉

    
    
                           
                    
    6",1
45331,vaahaka.com,"ޝުކުރިއްޔާ ޔޫހާ💜💮

    
    
                           
                    
    1",1
45382,vaahaka.com,"ޕަބްޖީ ވަބާ..،😅

    
    
                           
                    
    2",0
45387,vaahaka.com,"ޥަރަށް ރީތި💓

    
    
                           
                    
    2",1
45401,vaahaka.com,"ޝުކުރިއްޔާ ލުބްނާ ❤ ލޯޯބިވޭ 💙

    
    
                           
                    
    15",1
45439,vaahaka.com,"ބަޑި

    
    
                           
                    
    1    

    
                        
                    
    5",0
45453,vaahaka.com,"އަޅެ ނިމުނީތަ 😥😥 ދެން މީ އަބަދުވެސް ވާގޮތެއް ދޯ.. ކިޔާ ހިތްވާ އެއްޗެއް ކިޔާ ނިމުނީމަ ދެން ހާދަ ފޫއްސޭ.! ޔޫން ނެތްތަ މި ވާހަކަ އުމުރަށް ލިޔެވޭނެ ކަހަލަ ގޮތެއް. މޮޔަ ސުވާލެއް އެކަމަކު އެހެން އަސްލަށްވެސް ވާނެނަމަ ދޯ.. 😇 ލަވްޑް ދިސް ފުރޮމް ދި ސްޓާޓް އެންޑް އެންޑިންވެސް ވަރަށްށްށްށްށް ކިއޫޓްޓްޓްޓް ! އައި ލަވް އަވްގެ ވެޑިން ހެދުން. އަދި ޒިވީންގެ ހެދުންވެސް ވަރަށްށްށްށްށް ސަޅި ވާނެހެން ހީވަނީ.. މާ ދިގުވެސް ވެއްޖެދޯ..؟ ޔޫން.. ބުނަން ބޭނުންވަނީ ޔޫ އާރ ހަމަ ގްރޭޓް އޭ.. ނޯ ވަން އިޒް ޕާރފެކްޓް. މިސްޓޭކްސް ހެދޭނެ. ހަމަ އެ މައްސަލަތައް ރަގަޅު ކުރަމުން ހަމަ ލިޔަންވީ. އައި ވޯންޓް ސީޒަން 2 ވަރަށްށްށްށް އަވަހަށްށްށްށްށް !

    
    
                           
                    
    24    

    
                        
                    
    11",1
45501,vaahaka.com,"😭😭😭😭

    
    
                           
                    
    3",0
45555,vaahaka.com,"އަޅުގަޑުގެ ކޮމެންޓުތަކުގައި ބުނުއްވި ވާހަކަ ރަގަޅުގޮތުގައި ބަލައިގަންނާނެކަމަށް އުންމީދު ކުރަން 🙂

    
    
                           
                    
        

    
                        
                    
    13",1
45557,vaahaka.com,"މިފަދަ ވާހަކަ ނުދެއްކުން އެދެން. އަގަކާ ނުލާ ލިޔުންތެރިން އެ ވާޙަކަ ލިޔުންވަނީ ހަމަަ އަޅުގަނޑުމެންނަށްޓަކައި 🙂 ލިޔުންތެރިންނަށް ފުރައްސާރަ ނުކޮށް ލިޔުންތެރިންގެ މަސައްކަތް ބަލައިގަނެ އަދި ރަނގަޅުކުރަން ވީ ބައިތައް ކިޔާދިނުން އެދެން. މިހެން މި ދެންނެވީ ހަމަ އެންމެންގެ ހަމަޖެހުމައްޓަކައި 🙂

    
    
                           
                    
    2    

    
                        
                    
    11",1
45602,vaahaka.com,"ވަރަށް ރީތި👍އަޅުގަނޑަ ނިޤާބް އެއީ އާ ބަހެށް😊😊

    
    
                           
                    
    5",1
45619,vaahaka.com,"ޕްލީޒް ކިނާން ގެ ދަރި އަކަށް ހަދައިދީ&#8230; 🙏😭

    
    
                           
                    
    3",2
45644,vaahaka.com,"ޔޫން އެހެން ވާހަކަ  އަކަށް ހޭޓް ކޮމެންޓްސް ލިޔެފަ އިން ވާހަކަ  އެއް ބުނެދީބަލަ ގަބޫލު ކުރަން ދަތި ވީމަ  އަދި ނުފެންނާތީ

    
    
                           
                    
    2    

    
                        
                    
    2",2
45645,vaahaka.com,"ވ ރީތި 💖💖

    
    
                           
                    
    3    

    
                        
                    
    8",1
45648,vaahaka.com,"ޒެލް އެއީ މޮޔައެއް 😂

    
    
                           
                    
        

    
                        
                    
    16",2
45665,vaahaka.com,"ތީ މޮޔަ މީހެއް. މީ 2000 ގެ އަހަރުތައް. ތި މީހުން 1900 ގަ އުފަން ވާ މީހުންނަށް ވިސްނޭގޮތް&#8230;. ތި މީހުން ހީކުރީ 2000 ގަ އުފަންވާ މީހުން ވެސް 1900 ހެދިގެން އުޅެވޭނެ ކަމަށްތަ؟ ހަމަ ޖޭ ވަނީ.🤣

    
    
                           
                    
    1",0
45666,vaahaka.com,"ސުކޫލްގަ ވީކަމަކާހުރެ އަދި ކުރިން ދިމާވި މައްސަލަތައް ނަގާގެން ހަމަ ގަސްތުގަ ފޮނިތަޅާ ބައެއް މީ ހުވާ ހާދަ ފޫއްސެއްވެޔޭ 🙄🙄 މީ ވާހަކައާއި ގުޅޭގޮތުން ހިޔާލު ފާޅު ކުރަން. އެމީހުނަށް ފެންނަނީތޯއްޗެ ޚިޔާލު ފަޅު ކުރާށޭގެ ބަދަލުގައި ލިޔުންތެރިޔާ އައި ދޭތެރޭ މީހުން ގެ ހިތުގަ ނަފްރަތު އުފައްދާށޭ އޭ ޖަހާފަ އޮތް ތަން. 🙄

    
    
                           
                    
    3    

    
                        
                    
    6",0
45707,vaahaka.com,"ޔޫން މެން މޮޅު ވީމާ ޖޭވާނެ&#8230;. 😃😃

    
    
                           
                    
    7    

    
                        
                    
    6",2
45753,vaahaka.com,"ވވވވވވވވވވވވވވވވވވވވވވ&#8230;&#8230;&#8230;&#8230;.

    
    
                           
                    
    3    

    
                        
                    
    2",1
45759,vaahaka.com,"ރީތި ހަމަ އޯކޭ ހަމަ ފުދޭ 💋

    
    
                           
                    
    6    

    
                        
                    
    9",1
45778,vaahaka.com,"ވަރަށް ރީތި މިވާހަކަ ކުޑަބޭ&#8230;ހަމަ ރޮވިއްޖެ 😭😭😭

    
    
                           
                    
    1",1
45816,vaahaka.com,"ޥ ރީތި ތަންކޮަެޅެއް ދިގުކޮއް ގެނެސްދީީބަލަ

    
    
                           
                    
    8",1
45831,vaahaka.com,"ޓަފް

    
    
                           
                    
    1",1
45836,vaahaka.com,"ހާނުގެ ހުރިހާ ވާހަކައެއްވެސް ވަރަށް ސަޅި މާޝާﷲ

    
    
                           
                    
    3    

    
                        
                    
    1",1
45894,vaahaka.com,"މި ވާހަކައިގެ 6 ވަނަ ބައި ސަބްމިޓް ކޮއްފިން&#8230;. އިންޝާﷲ މާދަން ކިޔަން ލިބޭނެ&#8230;",1
45911,vaahaka.com,"ބަސްޓު

    
    
                           
                    
    5",2
45948,vaahaka.com,"މާޝާ ﷲ 👏⁦♥️⁩ ވަރަށް ރީތި 👍

    
    
                           
                    
    4",1
45968,vaahaka.com,"ކީފް އިޱް އަފް👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻💞👏🏻👏🏻

    
    
                           
                    
    3",1
45974,vaahaka.com,"މި ހާތަނަށް ކިޔުނު އެންމެ ރީތި ވާހަކަ. ދެން އޮތް ބައި އަވަހަށް އަޕް ކޮށް ލާ.. 👍👍👍✍️

    
    
                           
                    
    5    

    
                        
                    
    8",1
46015,vaahaka.com,"ވަރަށް ރީތި އެހާމެ މަޖާ ވާހަކައެއް. ހެހެހެ
އަފާގެ ވާހަކަތައް ވަރަށް ރީތި. މާޝަﷲ. 😊

    
    
                           
                    
    3",2
46018,vaahaka.com,"ވަރަށް ރީތި

    
    
                           
                    
    2",1
46038,vaahaka.com,"ތޭންކްސް ޒިއާ 💖 އެދެނީ އެކުގައިވާށޭ ވާހަކަވެސް ވ. ރީތި 😘🥰💖

    
    
                           
                    
    4    

    
                        
                    
    8",1
46073,vaahaka.com,"ވަރަށް ރީތި މާޝާﷲ 💜💙💚💛🧡⁦❤️⁩

    
    
                           
                    
    5    

    
                        
                    
    8",1
46098,vaahaka.com,"އަޅެ ޔުމާން ދޯ އެ އީ. ދެން ހާދަ ދެރައޭ އަޅެ. ކިނާން އާއި ފަލަކުއާ ދުރު ނުކުރައްޗޭ ޕްލީޒް ޕްލީޒް ޕްލީޒް

    
    
                           
                    
    14",2
46105,vaahaka.com,"އެއީ 2014 ގައި މި ވާހަކަ 29 ވަނަ ބަޔާ ހަމަ އައް އަޕް ކޮއްފަ ހުއްޓާލި

    
    
                           
                    
    3",2
46141,vaahaka.com,"ކަލެޔާ ކޮން ބެހޭކަމެއްތަ މީހަކު ކޮންމެ ސައިޓެއްގަ ކޮންމެ ވާހަކައެއް ލިޔުނަސް&#8230; ޖަނަވާރެކޯ&#8230; އިންސާނެއް ޖަނަވާރަކަށް ވޭތަ؟؟؟ ކަލެއަށް ބުނެވޭނެތަ މީހެއްގެ ކައިރީ ސައިޓަކުން ދައްކާ ވާށެ އަނގަމަޑުން ލައިގެން ހުރެބަލަ&#8230;..
ނިޝާ.. ޑޯންޓް ޓޭކް ދިސް އޭޒް އަ ބިގް ޑީލްލްލް&#8230; ޔުއަރ ސްޓޯރީ އިޒް ދަ ބެސްޓް އިން ދިސް ސައިޓް!!!👍👍

    
    
                           
                    
    3    

    
                        
                    
    7",1
46145,vaahaka.com,"ކޮބާތަ 15 ވަނަ ބައި&#8230;ލިޔުންތެރިޔާގެ ބަހުއް ބޭނުން",2
